Family,genus,species
Formicidae,TACTTMPPheidole_Indomalayan142,TACTTMPPheidole Indomalayan142 penetralis
Formicidae,TACTTMPPheidole_Indomalayan142,TACTTMPPheidole Indomalayan142 yeensis
Formicidae,TACTTMPPheidole_Indomalayan143,TACTTMPPheidole Indomalayan143 rugithorax
Formicidae,TACTTMPPheidole_Indomalayan143,TACTTMPPheidole Indomalayan143 simoni
Formicidae,TACTTMPPheidole_Indomalayan143,TACTTMPPheidole Indomalayan143 spathifera
Formicidae,TACTTMPPheidole_Indomalayan144,TACTTMPPheidole Indomalayan144 fergusoni
Formicidae,TACTTMPPheidole_Indomalayan144,TACTTMPPheidole Indomalayan144 gatesi
Formicidae,TACTTMPPheidole_Indomalayan144,TACTTMPPheidole Indomalayan144 makilingi
Formicidae,TACTTMPPheidole_Indomalayan145,TACTTMPPheidole Indomalayan145 dugasi
Formicidae,TACTTMPPheidole_Indomalayan146,TACTTMPPheidole Indomalayan146 dammermani
Formicidae,TACTTMPPheidole_Indomalayan146,TACTTMPPheidole Indomalayan146 hortensis
Formicidae,TACTTMPPheidole_Indomalayan146,TACTTMPPheidole Indomalayan146 smythiesii
Formicidae,TACTTMPPheidole_Indomalayan147,TACTTMPPheidole Indomalayan147 duneraensis
Formicidae,TACTTMPPheidole_Indomalayan147,TACTTMPPheidole Indomalayan147 elongicephala
Formicidae,TACTTMPPheidole_Indomalayan147,TACTTMPPheidole Indomalayan147 hospita
Formicidae,TACTTMPPheidole_Indomalayan147,TACTTMPPheidole Indomalayan147 leloi
Formicidae,TACTTMPPheidole_Indomalayan147,TACTTMPPheidole Indomalayan147 ruficeps
Formicidae,TACTTMPPheidole_Indomalayan147,TACTTMPPheidole Indomalayan147 singaporensis
Formicidae,TACTTMPPheidole_Indomalayan153,TACTTMPPheidole Indomalayan153 bandata
Formicidae,TACTTMPPheidole_Indomalayan153,TACTTMPPheidole Indomalayan153 fantasia
Formicidae,TACTTMPPheidole_Indomalayan153,TACTTMPPheidole Indomalayan153 lamellinoda
Formicidae,TACTTMPPheidole_Indomalayan153,TACTTMPPheidole Indomalayan153 pronotalis
Formicidae,TACTTMPPheidole_Indomalayan153,TACTTMPPheidole Indomalayan153 sauberi
Formicidae,TACTTMPPheidole_Indomalayan154,TACTTMPPheidole Indomalayan154 asperata
Formicidae,TACTTMPPheidole_Indomalayan154,TACTTMPPheidole Indomalayan154 barreleti
Formicidae,TACTTMPPheidole_Indomalayan154,TACTTMPPheidole Indomalayan154 elisae
Formicidae,TACTTMPPheidole_Indomalayan154,TACTTMPPheidole Indomalayan154 huberi
Formicidae,TACTTMPPheidole_Indomalayan154,TACTTMPPheidole Indomalayan154 inscrobiculata
Formicidae,TACTTMPPheidole_Indomalayan154,TACTTMPPheidole Indomalayan154 laevithorax
Formicidae,TACTTMPPheidole_Indomalayan154,TACTTMPPheidole Indomalayan154 phipsoni
Formicidae,TACTTMPPheidole_Indomalayan154,TACTTMPPheidole Indomalayan154 providens
Formicidae,TACTTMPPheidole_Indomalayan154,TACTTMPPheidole Indomalayan154 rugosa
Formicidae,TACTTMPPheidole_Indomalayan154,TACTTMPPheidole Indomalayan154 sepulchralis
Formicidae,TACTTMPPheidole_Indomalayan155,TACTTMPPheidole Indomalayan155 aspidata
Formicidae,TACTTMPPheidole_Indomalayan155,TACTTMPPheidole Indomalayan155 cheesmanae
Formicidae,TACTTMPPheidole_Indomalayan155,TACTTMPPheidole Indomalayan155 coonoorensis
Formicidae,TACTTMPPheidole_Indomalayan155,TACTTMPPheidole Indomalayan155 horni
Formicidae,TACTTMPPheidole_Indomalayan155,TACTTMPPheidole Indomalayan155 magrettii
Formicidae,TACTTMPPheidole_Indomalayan155,TACTTMPPheidole Indomalayan155 tandjongensis
Formicidae,TACTTMPPheidole_Indomalayan157,TACTTMPPheidole Indomalayan157 gracilipes
Formicidae,TACTTMPPheidole_Indomalayan157,TACTTMPPheidole Indomalayan157 maculifrons
Formicidae,TACTTMPPheidole_Indomalayan157,TACTTMPPheidole Indomalayan157 miseranda
Formicidae,TACTTMPPheidole_Indomalayan157,TACTTMPPheidole Indomalayan157 nietneri
Formicidae,TACTTMPPheidole_Indomalayan157,TACTTMPPheidole Indomalayan157 quadrispinosa
Formicidae,TACTTMPPheidole_Indomalayan157,TACTTMPPheidole Indomalayan157 templaria
Formicidae,TACTTMPPheidole_Indomalayan157,TACTTMPPheidole Indomalayan157 vulgaris
Formicidae,TACTTMPPheidole_Indomalayan157,TACTTMPPheidole Indomalayan157 wroughtonii
Formicidae,TACTTMPPheidole_Indomalayan158,TACTTMPPheidole Indomalayan158 capellinii
Formicidae,TACTTMPPheidole_Indomalayan158,TACTTMPPheidole Indomalayan158 ghatica
Formicidae,TACTTMPPheidole_Indomalayan158,TACTTMPPheidole Indomalayan158 minor
Formicidae,TACTTMPPheidole_Indomalayan158,TACTTMPPheidole Indomalayan158 upeneci
Formicidae,TACTTMPPheidole_Indomalayan158,TACTTMPPheidole Indomalayan158 vieti
Formicidae,TACTTMPPheidole_Indomalayan175,TACTTMPPheidole Indomalayan175 diffusa
Formicidae,TACTTMPPheidole_Indomalayan175,TACTTMPPheidole Indomalayan175 ghigii
Formicidae,TACTTMPPheidole_Indomalayan175,TACTTMPPheidole Indomalayan175 ochracea
Formicidae,TACTTMPPheidole_Indomalayan175,TACTTMPPheidole Indomalayan175 tjibodana
Formicidae,TACTTMPPheidole_Indomalayan175,TACTTMPPheidole Indomalayan175 watsoni
Formicidae,TACTTMPPheidole_Indomalayan175,TACTTMPPheidole Indomalayan175 woodmasoni
Formicidae,TACTTMPPheidole_Indomalayan180,TACTTMPPheidole Indomalayan180 colpigaleata
Formicidae,TACTTMPPheidole_Indomalayan180,TACTTMPPheidole Indomalayan180 emmae
Formicidae,TACTTMPPheidole_Indomalayan180,TACTTMPPheidole Indomalayan180 planifrons
Formicidae,TACTTMPPheidole_Indomalayan180,TACTTMPPheidole Indomalayan180 singularis
Formicidae,TACTTMPPheidole_Indomalayan181,TACTTMPPheidole Indomalayan181 jubilans
Formicidae,TACTTMPPheidole_Indomalayan181,TACTTMPPheidole Indomalayan181 lanuginosa
Formicidae,TACTTMPPheidole_Indomalayan181,TACTTMPPheidole Indomalayan181 multidens
Formicidae,TACTTMPPheidole_Indomalayan181,TACTTMPPheidole Indomalayan181 roberti
Formicidae,TACTTMPPheidole_Indomalayan185,TACTTMPPheidole Indomalayan185 aglae
Formicidae,TACTTMPPheidole_Indomalayan185,TACTTMPPheidole Indomalayan185 fortis
Formicidae,TACTTMPPheidole_Indomalayan185,TACTTMPPheidole Indomalayan185 mus
Formicidae,TACTTMPPheidole_Indomalayan185,TACTTMPPheidole Indomalayan185 nodgii
Formicidae,TACTTMPPheidole_Indomalayan185,TACTTMPPheidole Indomalayan185 protea
Formicidae,TACTTMPPheidole_Indomalayan186,TACTTMPPheidole Indomalayan186 binghamii
Formicidae,TACTTMPPheidole_Indomalayan186,TACTTMPPheidole Indomalayan186 diffidens
Formicidae,TACTTMPPheidole_Indomalayan186,TACTTMPPheidole Indomalayan186 rogersi
Formicidae,TACTTMPPheidole_Indomalayan188,TACTTMPPheidole Indomalayan188 grayi
Formicidae,TACTTMPPheidole_Indomalayan188,TACTTMPPheidole Indomalayan188 plagiaria
Formicidae,TACTTMPPheidole_Indomalayan188,TACTTMPPheidole Indomalayan188 rabo
Formicidae,TACTTMPPheidole_Indomalayan191,TACTTMPPheidole Indomalayan191 feae
Formicidae,TACTTMPPheidole_Indomalayan191,TACTTMPPheidole Indomalayan191 gracilescens
Formicidae,TACTTMPPheidole_Indomalayan191,TACTTMPPheidole Indomalayan191 longicornis
Formicidae,TACTTMPPheidole_Indomalayan191,TACTTMPPheidole Indomalayan191 magna
Formicidae,TACTTMPPheidole_Indomalayan191,TACTTMPPheidole Indomalayan191 sagei
Formicidae,TACTTMPPheidole_Indomalayan192,TACTTMPPheidole Indomalayan192 naoroji
Formicidae,TACTTMPPheidole_Indomalayan192,TACTTMPPheidole Indomalayan192 parva
Formicidae,TACTTMPPheidole_Indomalayan196,TACTTMPPheidole Indomalayan196 jacobsoni
Formicidae,TACTTMPPheidole_Indomalayan196,TACTTMPPheidole Indomalayan196 latinoda
Formicidae,TACTTMPPheidole_Indomalayan196,TACTTMPPheidole Indomalayan196 sharpi
Formicidae,TACTTMPPheidole_Malagasy100,TACTTMPPheidole Malagasy100 maro
Formicidae,TACTTMPPheidole_Malagasy101,TACTTMPPheidole Malagasy101 madecassa
Formicidae,TACTTMPPheidole_Malagasy102,TACTTMPPheidole Malagasy102 mantadioflava
Formicidae,TACTTMPPheidole_Malagasy103,TACTTMPPheidole Malagasy103 clara
Formicidae,TACTTMPPheidole_Malagasy104,TACTTMPPheidole Malagasy104 oswaldi
Formicidae,TACTTMPPheidole_Malagasy105,TACTTMPPheidole Malagasy105 decollata
Formicidae,TACTTMPPheidole_Malagasy106,TACTTMPPheidole Malagasy106 voreios
Formicidae,TACTTMPPheidole_Malagasy107,TACTTMPPheidole Malagasy107 antsahabe
Formicidae,TACTTMPPheidole_Malagasy108,TACTTMPPheidole Malagasy108 similis
Formicidae,TACTTMPPheidole_Malagasy109,TACTTMPPheidole Malagasy109 ampangabe
Formicidae,TACTTMPPheidole_Malagasy109,TACTTMPPheidole Malagasy109 bessonii
Formicidae,TACTTMPPheidole_Malagasy110,TACTTMPPheidole Malagasy110 atsirakambiaty
Formicidae,TACTTMPPheidole_Malagasy111,TACTTMPPheidole Malagasy111 loki
Formicidae,TACTTMPPheidole_Malagasy111,TACTTMPPheidole Malagasy111 zirafy
Formicidae,TACTTMPPheidole_Malagasy112,TACTTMPPheidole Malagasy112 flavodepressa
Formicidae,TACTTMPPheidole_Malagasy112,TACTTMPPheidole Malagasy112 litigiosa
Formicidae,TACTTMPPheidole_Malagasy113,TACTTMPPheidole Malagasy113 grallatrix
Formicidae,TACTTMPPheidole_Malagasy114,TACTTMPPheidole Malagasy114 tenebrovulgaris
Formicidae,TACTTMPPheidole_Malagasy115,TACTTMPPheidole Malagasy115 uranus
Formicidae,TACTTMPPheidole_Malagasy116,TACTTMPPheidole Malagasy116 mavesatra
Formicidae,TACTTMPPheidole_Malagasy116,TACTTMPPheidole Malagasy116 ovalinoda
Formicidae,TACTTMPPheidole_Malagasy117,TACTTMPPheidole Malagasy117 mamirapiratra
Formicidae,TACTTMPPheidole_Malagasy118,TACTTMPPheidole Malagasy118 mena
Formicidae,TACTTMPPheidole_Malagasy119,TACTTMPPheidole Malagasy119 flammea
Formicidae,TACTTMPPheidole_Malagasy120,TACTTMPPheidole Malagasy120 vohemarensis
Formicidae,TACTTMPPheidole_Malagasy121,TACTTMPPheidole Malagasy121 nitidobruna
Formicidae,TACTTMPPheidole_Malagasy122,TACTTMPPheidole Malagasy122 praegrandis
Formicidae,TACTTMPPheidole_Malagasy123,TACTTMPPheidole Malagasy123 longispinosa
Formicidae,TACTTMPPheidole_Malagasy124,TACTTMPPheidole Malagasy124 mahaboensis
Formicidae,TACTTMPPheidole_Malagasy125,TACTTMPPheidole Malagasy125 maizina
Formicidae,TACTTMPPheidole_Malagasy125,TACTTMPPheidole Malagasy125 miramila
Formicidae,TACTTMPPheidole_Malagasy125,TACTTMPPheidole Malagasy125 tampony
Formicidae,TACTTMPPheidole_Malagasy126,TACTTMPPheidole Malagasy126 podargea
Formicidae,TACTTMPPheidole_Malagasy127,TACTTMPPheidole Malagasy127 ocypodea
Formicidae,TACTTMPPheidole_Malagasy128,TACTTMPPheidole Malagasy128 aelloea
Formicidae,TACTTMPPheidole_Malagasy129,TACTTMPPheidole Malagasy129 ensifera
Formicidae,TACTTMPPheidole_Malagasy130,TACTTMPPheidole Malagasy130 diakritos
Formicidae,TACTTMPPheidole_Malagasy130,TACTTMPPheidole Malagasy130 lavasoa
Formicidae,TACTTMPPheidole_Malagasy174,TACTTMPPheidole Malagasy174 braueri
Formicidae,TACTTMPPheidole_Malagasy174,TACTTMPPheidole Malagasy174 mantadia
Formicidae,TACTTMPPheidole_Malagasy194,TACTTMPPheidole Malagasy194 navoatrensis
Formicidae,TACTTMPPheidole_Malagasy208,TACTTMPPheidole Malagasy208 megacephala
Formicidae,TACTTMPPheidole_Malagasy210,TACTTMPPheidole Malagasy210 spinosa
Formicidae,TACTTMPPheidole_Malagasy26,TACTTMPPheidole Malagasy26 parvula
Formicidae,TACTTMPPheidole_Malagasy27,TACTTMPPheidole Malagasy27 glabra
Formicidae,TACTTMPPheidole_Malagasy27,TACTTMPPheidole Malagasy27 midongy
Formicidae,TACTTMPPheidole_Malagasy28,TACTTMPPheidole Malagasy28 kely
Formicidae,TACTTMPPheidole_Malagasy29,TACTTMPPheidole Malagasy29 flavominuta
Formicidae,TACTTMPPheidole_Malagasy30,TACTTMPPheidole Malagasy30 sava
Formicidae,TACTTMPPheidole_Malagasy31,TACTTMPPheidole Malagasy31 antranohofa
Formicidae,TACTTMPPheidole_Malagasy32,TACTTMPPheidole Malagasy32 sikorae
Formicidae,TACTTMPPheidole_Malagasy33,TACTTMPPheidole Malagasy33 mamiratra
Formicidae,TACTTMPPheidole_Malagasy34,TACTTMPPheidole Malagasy34 vony
Formicidae,TACTTMPPheidole_Malagasy35,TACTTMPPheidole Malagasy35 sparsa
Formicidae,TACTTMPPheidole_Malagasy36,TACTTMPPheidole Malagasy36 itremo
Formicidae,TACTTMPPheidole_Malagasy37,TACTTMPPheidole Malagasy37 havoana
Formicidae,TACTTMPPheidole_Malagasy38,TACTTMPPheidole Malagasy38 vadum
Formicidae,TACTTMPPheidole_Malagasy39,TACTTMPPheidole Malagasy39 hazo
Formicidae,TACTTMPPheidole_Malagasy40,TACTTMPPheidole Malagasy40 befotaka
Formicidae,TACTTMPPheidole_Malagasy41,TACTTMPPheidole Malagasy41 mavohavoana
Formicidae,TACTTMPPheidole_Malagasy42,TACTTMPPheidole Malagasy42 haboka
Formicidae,TACTTMPPheidole_Malagasy43,TACTTMPPheidole Malagasy43 volontany
Formicidae,TACTTMPPheidole_Malagasy44,TACTTMPPheidole Malagasy44 andohahela
Formicidae,TACTTMPPheidole_Malagasy45,TACTTMPPheidole Malagasy45 tsaravoniana
Formicidae,TACTTMPPheidole_Malagasy46,TACTTMPPheidole Malagasy46 renirano
Formicidae,TACTTMPPheidole_Malagasy47,TACTTMPPheidole Malagasy47 dodo
Formicidae,TACTTMPPheidole_Malagasy47,TACTTMPPheidole Malagasy47 mivory
Formicidae,TACTTMPPheidole_Malagasy48,TACTTMPPheidole Malagasy48 dasos
Formicidae,TACTTMPPheidole_Malagasy49,TACTTMPPheidole Malagasy49 analavelona
Formicidae,TACTTMPPheidole_Malagasy50,TACTTMPPheidole Malagasy50 ambohimanga
Formicidae,TACTTMPPheidole_Malagasy51,TACTTMPPheidole Malagasy51 typhlos
Formicidae,TACTTMPPheidole_Malagasy52,TACTTMPPheidole Malagasy52 parviocula
Formicidae,TACTTMPPheidole_Malagasy53,TACTTMPPheidole Malagasy53 ranohirensis
Formicidae,TACTTMPPheidole_Malagasy54,TACTTMPPheidole Malagasy54 beanka
Formicidae,TACTTMPPheidole_Malagasy55,TACTTMPPheidole Malagasy55 anosyenne
Formicidae,TACTTMPPheidole_Malagasy55,TACTTMPPheidole Malagasy55 masoandro
Formicidae,TACTTMPPheidole_Malagasy55,TACTTMPPheidole Malagasy55 mikros
Formicidae,TACTTMPPheidole_Malagasy56,TACTTMPPheidole Malagasy56 lutea
Formicidae,TACTTMPPheidole_Malagasy57,TACTTMPPheidole Malagasy57 sofia
Formicidae,TACTTMPPheidole_Malagasy58,TACTTMPPheidole Malagasy58 lucida
Formicidae,TACTTMPPheidole_Malagasy59,TACTTMPPheidole Malagasy59 joffreville
Formicidae,TACTTMPPheidole_Malagasy60,TACTTMPPheidole Malagasy60 manantenina
Formicidae,TACTTMPPheidole_Malagasy61,TACTTMPPheidole Malagasy61 mahamavo
Formicidae,TACTTMPPheidole_Malagasy62,TACTTMPPheidole Malagasy62 alina
Formicidae,TACTTMPPheidole_Malagasy63,TACTTMPPheidole Malagasy63 trichotos
Formicidae,TACTTMPPheidole_Malagasy64,TACTTMPPheidole Malagasy64 gracilis
Formicidae,TACTTMPPheidole_Malagasy65,TACTTMPPheidole Malagasy65 binara
Formicidae,TACTTMPPheidole_Malagasy65,TACTTMPPheidole Malagasy65 veteratrix
Formicidae,TACTTMPPheidole_Malagasy66,TACTTMPPheidole Malagasy66 mainty
Formicidae,TACTTMPPheidole_Malagasy66,TACTTMPPheidole Malagasy66 oculata
Formicidae,TACTTMPPheidole_Malagasy67,TACTTMPPheidole Malagasy67 moramanaensis
Formicidae,TACTTMPPheidole_Malagasy68,TACTTMPPheidole Malagasy68 curvistriata
Formicidae,TACTTMPPheidole_Malagasy69,TACTTMPPheidole Malagasy69 makirovana
Formicidae,TACTTMPPheidole_Malagasy70,TACTTMPPheidole Malagasy70 madinika
Formicidae,TACTTMPPheidole_Malagasy70,TACTTMPPheidole Malagasy70 makaensis
Formicidae,TACTTMPPheidole_Malagasy70,TACTTMPPheidole Malagasy70 voasara
Formicidae,TACTTMPPheidole_Malagasy71,TACTTMPPheidole Malagasy71 andapa
Formicidae,TACTTMPPheidole_Malagasy72,TACTTMPPheidole Malagasy72 ala
Formicidae,TACTTMPPheidole_Malagasy73,TACTTMPPheidole Malagasy73 nemoralis
Formicidae,TACTTMPPheidole_Malagasy74,TACTTMPPheidole Malagasy74 fisaka
Formicidae,TACTTMPPheidole_Malagasy75,TACTTMPPheidole Malagasy75 vatovavensis
Formicidae,TACTTMPPheidole_Malagasy76,TACTTMPPheidole Malagasy76 ankerana
Formicidae,TACTTMPPheidole_Malagasy77,TACTTMPPheidole Malagasy77 anomala
Formicidae,TACTTMPPheidole_Malagasy77,TACTTMPPheidole Malagasy77 petax
Formicidae,TACTTMPPheidole_Malagasy78,TACTTMPPheidole Malagasy78 brevipilosa
Formicidae,TACTTMPPheidole_Malagasy79,TACTTMPPheidole Malagasy79 masoala
Formicidae,TACTTMPPheidole_Malagasy80,TACTTMPPheidole Malagasy80 boribora
Formicidae,TACTTMPPheidole_Malagasy81,TACTTMPPheidole Malagasy81 zavamanira
Formicidae,TACTTMPPheidole_Malagasy82,TACTTMPPheidole Malagasy82 goavana
Formicidae,TACTTMPPheidole_Malagasy83,TACTTMPPheidole Malagasy83 lamperos
Formicidae,TACTTMPPheidole_Malagasy84,TACTTMPPheidole Malagasy84 ferruginea
Formicidae,TACTTMPPheidole_Malagasy85,TACTTMPPheidole Malagasy85 bemarivoensis
Formicidae,TACTTMPPheidole_Malagasy86,TACTTMPPheidole Malagasy86 bemarahaensis
Formicidae,TACTTMPPheidole_Malagasy88,TACTTMPPheidole Malagasy88 ehazoara
Formicidae,TACTTMPPheidole_Malagasy89,TACTTMPPheidole Malagasy89 avaratra
Formicidae,TACTTMPPheidole_Malagasy90,TACTTMPPheidole Malagasy90 rugofitarata
Formicidae,TACTTMPPheidole_Malagasy91,TACTTMPPheidole Malagasy91 fitarata
Formicidae,TACTTMPPheidole_Malagasy92,TACTTMPPheidole Malagasy92 rugocephala
Formicidae,TACTTMPPheidole_Malagasy93,TACTTMPPheidole Malagasy93 longipilosa
Formicidae,TACTTMPPheidole_Malagasy94,TACTTMPPheidole Malagasy94 marieannae
Formicidae,TACTTMPPheidole_Malagasy94,TACTTMPPheidole Malagasy94 parvulogibba
Formicidae,TACTTMPPheidole_Malagasy95,TACTTMPPheidole Malagasy95 annemariae
Formicidae,TACTTMPPheidole_Malagasy96,TACTTMPPheidole Malagasy96 manantenensis
Formicidae,TACTTMPPheidole_Malagasy97,TACTTMPPheidole Malagasy97 ragnax
Formicidae,TACTTMPPheidole_Malagasy97,TACTTMPPheidole Malagasy97 scabrata
Formicidae,TACTTMPPheidole_Malagasy98,TACTTMPPheidole Malagasy98 comosa
Formicidae,TACTTMPPheidole_Malagasy99,TACTTMPPheidole Malagasy99 arivo
Formicidae,TACTTMPPheidole_Nearctic03,TACTTMPPheidole Nearctic03 dentigula
Formicidae,TACTTMPPheidole_Nearctic03,TACTTMPPheidole Nearctic03 furtiva
Formicidae,TACTTMPPheidole_Nearctic03,TACTTMPPheidole Nearctic03 paiute
Formicidae,TACTTMPPheidole_Nearctic03,TACTTMPPheidole Nearctic03 rhea
Formicidae,TACTTMPPheidole_Nearctic218,TACTTMPPheidole Nearctic218 senex
Formicidae,TACTTMPPheidole_Nearctic218,TACTTMPPheidole Nearctic218 tetra
Formicidae,TACTTMPPheidole_Nearctic219,TACTTMPPheidole Nearctic219 cavigenis
Formicidae,TACTTMPPheidole_Nearctic219,TACTTMPPheidole Nearctic219 creightoni
Formicidae,TACTTMPPheidole_Nearctic219,TACTTMPPheidole Nearctic219 nuculiceps
Formicidae,TACTTMPPheidole_Nearctic220,TACTTMPPheidole Nearctic220 barbata
Formicidae,TACTTMPPheidole_Nearctic220,TACTTMPPheidole Nearctic220 pilifera
Formicidae,TACTTMPPheidole_Nearctic221,TACTTMPPheidole Nearctic221 inquilina
Formicidae,TACTTMPPheidole_Nearctic222,TACTTMPPheidole Nearctic222 carrolli
Formicidae,TACTTMPPheidole_Nearctic222,TACTTMPPheidole Nearctic222 mera
Formicidae,TACTTMPPheidole_Nearctic223,TACTTMPPheidole Nearctic223 cerebrosior
Formicidae,TACTTMPPheidole_Nearctic223,TACTTMPPheidole Nearctic223 wheelerorum
Formicidae,TACTTMPPheidole_Nearctic224,TACTTMPPheidole Nearctic224 spadonia
Formicidae,TACTTMPPheidole_Nearctic227,TACTTMPPheidole Nearctic227 floridana
Formicidae,TACTTMPPheidole_Nearctic230,TACTTMPPheidole Nearctic230 clydei
Formicidae,TACTTMPPheidole_Nearctic231,TACTTMPPheidole Nearctic231 pelor
Formicidae,TACTTMPPheidole_Nearctic233,TACTTMPPheidole Nearctic233 porcula
Formicidae,TACTTMPPheidole_Nearctic233,TACTTMPPheidole Nearctic233 tysoni
Formicidae,TACTTMPPheidole_Nearctic234,TACTTMPPheidole Nearctic234 juniperae
Formicidae,TACTTMPPheidole_Nearctic235,TACTTMPPheidole Nearctic235 virago
Formicidae,TACTTMPPheidole_Nearctic235,TACTTMPPheidole Nearctic235 xerophila
Formicidae,TACTTMPPheidole_Nearctic257,TACTTMPPheidole Nearctic257 buckleyi
Formicidae,TACTTMPPheidole_Nearctic257,TACTTMPPheidole Nearctic257 dentata
Formicidae,TACTTMPPheidole_Nearctic260,TACTTMPPheidole Nearctic260 morrisii
Formicidae,TACTTMPPheidole_Nearctic261,TACTTMPPheidole Nearctic261 hyatti
Formicidae,TACTTMPPheidole_Nearctic262,TACTTMPPheidole Nearctic262 lamia
Formicidae,TACTTMPPheidole_Nearctic262,TACTTMPPheidole Nearctic262 vallicola
Formicidae,TACTTMPPheidole_Nearctic263,TACTTMPPheidole Nearctic263 bahai
Formicidae,TACTTMPPheidole_Nearctic263,TACTTMPPheidole Nearctic263 diversipilosa
Formicidae,TACTTMPPheidole_Nearctic264,TACTTMPPheidole Nearctic264 macclendoni
Formicidae,TACTTMPPheidole_Nearctic264,TACTTMPPheidole Nearctic264 sciara
Formicidae,TACTTMPPheidole_Nearctic265,TACTTMPPheidole Nearctic265 cockerelli
Formicidae,TACTTMPPheidole_Nearctic266,TACTTMPPheidole Nearctic266 perpilosa
Formicidae,TACTTMPPheidole_Nearctic267,TACTTMPPheidole Nearctic267 sciophila
Formicidae,TACTTMPPheidole_Nearctic271,TACTTMPPheidole Nearctic271 vistana
Formicidae,TACTTMPPheidole_Nearctic272,TACTTMPPheidole Nearctic272 humeralis
Formicidae,TACTTMPPheidole_Nearctic272,TACTTMPPheidole Nearctic272 portalensis
Formicidae,TACTTMPPheidole_Nearctic273,TACTTMPPheidole Nearctic273 titanis
Formicidae,TACTTMPPheidole_Nearctic274,TACTTMPPheidole Nearctic274 sitiens
Formicidae,TACTTMPPheidole_Nearctic275,TACTTMPPheidole Nearctic275 desertorum
Formicidae,TACTTMPPheidole_Nearctic275,TACTTMPPheidole Nearctic275 marcidula
Formicidae,TACTTMPPheidole_Nearctic307,TACTTMPPheidole Nearctic307 micula
Formicidae,TACTTMPPheidole_Nearctic307,TACTTMPPheidole Nearctic307 texana
Formicidae,TACTTMPPheidole_Nearctic309,TACTTMPPheidole Nearctic309 californica
Formicidae,TACTTMPPheidole_Nearctic309,TACTTMPPheidole Nearctic309 elecebra
Formicidae,TACTTMPPheidole_Nearctic310,TACTTMPPheidole Nearctic310 yaqui
Formicidae,TACTTMPPheidole_Nearctic311,TACTTMPPheidole Nearctic311 rugulosa
Formicidae,TACTTMPPheidole_Nearctic312,TACTTMPPheidole Nearctic312 aurea
Formicidae,TACTTMPPheidole_Nearctic312,TACTTMPPheidole Nearctic312 ceres
Formicidae,TACTTMPPheidole_Nearctic313,TACTTMPPheidole Nearctic313 clementensis
Formicidae,TACTTMPPheidole_Nearctic314,TACTTMPPheidole Nearctic314 soritis
Formicidae,TACTTMPPheidole_Nearctic316,TACTTMPPheidole Nearctic316 hoplitica
Formicidae,TACTTMPPheidole_Nearctic316,TACTTMPPheidole Nearctic316 pilosior
Formicidae,TACTTMPPheidole_Nearctic317,TACTTMPPheidole Nearctic317 casta
Formicidae,TACTTMPPheidole_Nearctic317,TACTTMPPheidole Nearctic317 davisi
Formicidae,TACTTMPPheidole_Nearctic318,TACTTMPPheidole Nearctic318 adrianoi
Formicidae,TACTTMPPheidole_Nearctic319,TACTTMPPheidole Nearctic319 littoralis
Formicidae,TACTTMPPheidole_Nearctic320,TACTTMPPheidole Nearctic320 bicarinata
Formicidae,TACTTMPPheidole_Nearctic320,TACTTMPPheidole Nearctic320 bureni
Formicidae,TACTTMPPheidole_Nearctic320,TACTTMPPheidole Nearctic320 grundmanni
Formicidae,TACTTMPPheidole_Nearctic321,TACTTMPPheidole Nearctic321 crassicornis
Formicidae,TACTTMPPheidole_Nearctic321,TACTTMPPheidole Nearctic321 metallescens
Formicidae,TACTTMPPheidole_Nearctic322,TACTTMPPheidole Nearctic322 constipata
Formicidae,TACTTMPPheidole_Nearctic322,TACTTMPPheidole Nearctic322 gilvescens
Formicidae,TACTTMPPheidole_Nearctic362,TACTTMPPheidole Nearctic362 psammophila
Formicidae,TACTTMPPheidole_Nearctic363,TACTTMPPheidole Nearctic363 militicida
Formicidae,TACTTMPPheidole_Nearctic363,TACTTMPPheidole Nearctic363 picea
Formicidae,TACTTMPPheidole_Nearctic363,TACTTMPPheidole Nearctic363 pinealis
Formicidae,TACTTMPPheidole_Neotropical01,TACTTMPPheidole Neotropical01 bergi
Formicidae,TACTTMPPheidole_Neotropical01,TACTTMPPheidole Neotropical01 camptostela
Formicidae,TACTTMPPheidole_Neotropical01,TACTTMPPheidole Neotropical01 laevifrons
Formicidae,TACTTMPPheidole_Neotropical01,TACTTMPPheidole Neotropical01 micridris
Formicidae,TACTTMPPheidole_Neotropical01,TACTTMPPheidole Neotropical01 sagittaria
Formicidae,TACTTMPPheidole_Neotropical02,TACTTMPPheidole Neotropical02 ecuadorana
Formicidae,TACTTMPPheidole_Neotropical02,TACTTMPPheidole Neotropical02 laselva
Formicidae,TACTTMPPheidole_Neotropical02,TACTTMPPheidole Neotropical02 tsontekonwei
Formicidae,TACTTMPPheidole_Neotropical131,TACTTMPPheidole Neotropical131 dryas
Formicidae,TACTTMPPheidole_Neotropical131,TACTTMPPheidole Neotropical131 mixteca
Formicidae,TACTTMPPheidole_Neotropical131,TACTTMPPheidole Neotropical131 piceonigra
Formicidae,TACTTMPPheidole_Neotropical131,TACTTMPPheidole Neotropical131 potosiana
Formicidae,TACTTMPPheidole_Neotropical131,TACTTMPPheidole Neotropical131 strobeli
Formicidae,TACTTMPPheidole_Neotropical131,TACTTMPPheidole Neotropical131 synanthropica
