raw	clean
Leptogenys_havilandi_cf_D2488_CASENT0251925	Leptogenys_havilandi
Leptogenys_peringueyi_EX2867_CASENT0317008	Leptogenys_peringueyi
Leptogenys_pavesii_MAMI0570_CASENT0125598	Leptogenys_pavesii
Leptogenys_falcigera_MAMI0546_CASENT0071744	Leptogenys_falcigera
Leptogenys_maxillosa_MAMI0566_CASENT0136413	Leptogenys_maxillosa
Leptogenys_afrc_za01_D2481_CASENT0813929	Leptogenys_afrc
Leptogenys_voeltzkowi_MAMI0584_CASENT0134383	Leptogenys_voeltzkowi
Leptogenys_sahamalaza_MAMI0576_CASENT0416181	Leptogenys_sahamalaza
Leptogenys_vitsy_MAMI0583_CASENT0210132	Leptogenys_vitsy
Leptogenys_borivava_MAMI0801_CASENT0196377	Leptogenys_borivava
Leptogenys_ridens_MAMI0575_CASENT0002500	Leptogenys_ridens
Leptogenys_alatapia_MAMI0530_CASENT0247221	Leptogenys_alatapia
Leptogenys_arcirostris_MAMI0536_CASENT0121582	Leptogenys_arcirostris
Leptogenys_fotsivava_MAMI0549_CASENT0001421	Leptogenys_fotsivava
Leptogenys_namoroka_MAMI0569_CASENT0034713	Leptogenys_namoroka
Leptogenys_tsingy_MAMI0580_CASENT0247215	Leptogenys_tsingy
Leptogenys_mayotte_MAMI0567_CASENT0132571	Leptogenys_mayotte
Leptogenys_diana_MAMI0544_CASENT0261074	Leptogenys_diana
Leptogenys_truncatirostris_MAMI0798_CASENT0492967	Leptogenys_truncatirostris
Leptogenys_incisa_MAMI0559_CASENT0304420	Leptogenys_incisa
Leptogenys_alluaudi_MAMI0531_CASENT0107502	Leptogenys_alluaudi
Leptogenys_pilaka_MAMI0571_CASENT0428116	Leptogenys_pilaka
Leptogenys_lavavava_MAMI1270_CASENT0247259	Leptogenys_lavavava
Leptogenys_barimaso_MAMI0539_CASENT0496059	Leptogenys_barimaso
Leptogenys_chrislaini_MAMI0541_CASENT0247265	Leptogenys_chrislaini
Leptogenys_gracilis_MAMI0550_CASENT0129782	Leptogenys_gracilis
Leptogenys_suarensis_MAMI0578_CASENT0136115	Leptogenys_suarensis
Leptogenys_antongilensis_MAMI0535_CASENT0068197	Leptogenys_antongilensis
Leptogenys_oswaldi_MAMI0800_CASENT0161852	Leptogenys_oswaldi
Leptogenys_namana_MAMI0568_CASENT0175422	Leptogenys_namana
Leptogenys_imerinensis_MAMI0552_CASENT0299253	Leptogenys_imerinensis
Leptogenys_manja_MAMI0564_CASENT0071598	Leptogenys_manja
Leptogenys_tatsimo_MAMI0579_CASENT0247281	Leptogenys_tatsimo
