Family,genus,species
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 phthirigyna
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 plutonia
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 poggii
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 qinlingensis
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 revelierii
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 santschii
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 sapa
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 sichuanensis
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 swani
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 taiwanensis
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 tanakai
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 tanit
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 tenuis
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 thai
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 theryi
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 ujjalai
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 vaucheri
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 voldemort
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 yunnanensis
Formicidae,TACTTMPLeptanilla_Palearctic01,TACTTMPLeptanilla Palearctic01 zaballosi
Formicidae,TACTTMPLeptanilloides_Nearctic05,TACTTMPLeptanilloides Nearctic05 chihuahuaensis
Formicidae,TACTTMPLeptanilloides_Neotropical01,TACTTMPLeptanilloides Neotropical01 biconstrictus
Formicidae,TACTTMPLeptanilloides_Neotropical01,TACTTMPLeptanilloides Neotropical01 gracilis
Formicidae,TACTTMPLeptanilloides_Neotropical02,TACTTMPLeptanilloides Neotropical02 erinys
Formicidae,TACTTMPLeptanilloides_Neotropical03,TACTTMPLeptanilloides Neotropical03 golbachi
Formicidae,TACTTMPLeptanilloides_Neotropical03,TACTTMPLeptanilloides Neotropical03 legionarius
Formicidae,TACTTMPLeptanilloides_Neotropical03,TACTTMPLeptanilloides Neotropical03 prometeus
Formicidae,TACTTMPLeptanilloides_Neotropical04,TACTTMPLeptanilloides Neotropical04 amazonus
Formicidae,TACTTMPLeptanilloides_Neotropical04,TACTTMPLeptanilloides Neotropical04 femoralis
Formicidae,TACTTMPLeptanilloides_Neotropical06,TACTTMPLeptanilloides Neotropical06 copalinga
Formicidae,TACTTMPLeptanilloides_Neotropical06,TACTTMPLeptanilloides Neotropical06 manauara
Formicidae,TACTTMPLeptanilloides_Neotropical07,TACTTMPLeptanilloides Neotropical07 improvisus
Formicidae,TACTTMPLeptanilloides_Neotropical07,TACTTMPLeptanilloides Neotropical07 nomadus
Formicidae,TACTTMPLeptanilloides_Neotropical08,TACTTMPLeptanilloides Neotropical08 mckennae
Formicidae,TACTTMPLeptanilloides_Neotropical08,TACTTMPLeptanilloides Neotropical08 sculpturatus
Formicidae,TACTTMPLeptanilloides_Neotropical09,TACTTMPLeptanilloides Neotropical09 anae
Formicidae,TACTTMPLeptanilloides_Neotropical09,TACTTMPLeptanilloides Neotropical09 atlanticus
Formicidae,TACTTMPLeptanilloides_Neotropical09,TACTTMPLeptanilloides Neotropical09 caracola
Formicidae,TACTTMPLeptanilloides_Neotropical09,TACTTMPLeptanilloides Neotropical09 nubecula
Formicidae,TACTTMPLeptogenys_Afrotropical108,TACTTMPLeptogenys Afrotropical108 diatra
Formicidae,TACTTMPLeptogenys_Afrotropical108,TACTTMPLeptogenys Afrotropical108 erythraea
Formicidae,TACTTMPLeptogenys_Afrotropical108,TACTTMPLeptogenys Afrotropical108 excellens
Formicidae,TACTTMPLeptogenys_Afrotropical109,TACTTMPLeptogenys Afrotropical109 crustosa
Formicidae,TACTTMPLeptogenys_Afrotropical110,TACTTMPLeptogenys Afrotropical110 conradti
Formicidae,TACTTMPLeptogenys_Afrotropical111,TACTTMPLeptogenys Afrotropical111 microps
Formicidae,TACTTMPLeptogenys_Afrotropical111,TACTTMPLeptogenys Afrotropical111 occidentalis
Formicidae,TACTTMPLeptogenys_Afrotropical112,TACTTMPLeptogenys Afrotropical112 bubastis
Formicidae,TACTTMPLeptogenys_Afrotropical112,TACTTMPLeptogenys Afrotropical112 nebra
Formicidae,TACTTMPLeptogenys_Afrotropical113,TACTTMPLeptogenys Afrotropical113 amon
Formicidae,TACTTMPLeptogenys_Afrotropical114,TACTTMPLeptogenys Afrotropical114 elegans
Formicidae,TACTTMPLeptogenys_Afrotropical114,TACTTMPLeptogenys Afrotropical114 ergatogyna
Formicidae,TACTTMPLeptogenys_Afrotropical114,TACTTMPLeptogenys Afrotropical114 guineensis
Formicidae,TACTTMPLeptogenys_Afrotropical114,TACTTMPLeptogenys Afrotropical114 jeanneli
Formicidae,TACTTMPLeptogenys_Afrotropical116,TACTTMPLeptogenys Afrotropical116 attenuata
Formicidae,TACTTMPLeptogenys_Afrotropical117,TACTTMPLeptogenys Afrotropical117 mactans
Formicidae,TACTTMPLeptogenys_Afrotropical117,TACTTMPLeptogenys Afrotropical117 vindicis
Formicidae,TACTTMPLeptogenys_Afrotropical118,TACTTMPLeptogenys Afrotropical118 bellii
Formicidae,TACTTMPLeptogenys_Afrotropical118,TACTTMPLeptogenys Afrotropical118 ferrarii
Formicidae,TACTTMPLeptogenys_Afrotropical119,TACTTMPLeptogenys Afrotropical119 intermedia
Formicidae,TACTTMPLeptogenys_Afrotropical119,TACTTMPLeptogenys Afrotropical119 piroskae
Formicidae,TACTTMPLeptogenys_Afrotropical119,TACTTMPLeptogenys Afrotropical119 spandax
Formicidae,TACTTMPLeptogenys_Afrotropical119,TACTTMPLeptogenys Afrotropical119 strator
Formicidae,TACTTMPLeptogenys_Afrotropical120,TACTTMPLeptogenys Afrotropical120 castanea
Formicidae,TACTTMPLeptogenys_Afrotropical120,TACTTMPLeptogenys Afrotropical120 furtiva
Formicidae,TACTTMPLeptogenys_Afrotropical120,TACTTMPLeptogenys Afrotropical120 nuserra
Formicidae,TACTTMPLeptogenys_Afrotropical159,TACTTMPLeptogenys Afrotropical159 ankhesa
Formicidae,TACTTMPLeptogenys_Afrotropical159,TACTTMPLeptogenys Afrotropical159 buyssoni
Formicidae,TACTTMPLeptogenys_Afrotropical159,TACTTMPLeptogenys Afrotropical159 longiceps
Formicidae,TACTTMPLeptogenys_Afrotropical159,TACTTMPLeptogenys Afrotropical159 princeps
Formicidae,TACTTMPLeptogenys_Afrotropical159,TACTTMPLeptogenys Afrotropical159 sulcinoda
Formicidae,TACTTMPLeptogenys_Afrotropical35,TACTTMPLeptogenys Afrotropical35 comajojo
Formicidae,TACTTMPLeptogenys_Afrotropical35,TACTTMPLeptogenys Afrotropical35 stygia
Formicidae,TACTTMPLeptogenys_Afrotropical35,TACTTMPLeptogenys Afrotropical35 trilobata
Formicidae,TACTTMPLeptogenys_Afrotropical36,TACTTMPLeptogenys Afrotropical36 schwabi
Formicidae,TACTTMPLeptogenys_Afrotropical37,TACTTMPLeptogenys Afrotropical37 leiothorax
Formicidae,TACTTMPLeptogenys_Afrotropical37,TACTTMPLeptogenys Afrotropical37 mastax
Formicidae,TACTTMPLeptogenys_Afrotropical38,TACTTMPLeptogenys Afrotropical38 regis
Formicidae,TACTTMPLeptogenys_Afrotropical38,TACTTMPLeptogenys Afrotropical38 sterops
Formicidae,TACTTMPLeptogenys_Afrotropical39,TACTTMPLeptogenys Afrotropical39 stuhlmanni
Formicidae,TACTTMPLeptogenys_Afrotropical40,TACTTMPLeptogenys Afrotropical40 camerunensis
Formicidae,TACTTMPLeptogenys_Afrotropical41,TACTTMPLeptogenys Afrotropical41 terroni
Formicidae,TACTTMPLeptogenys_Afrotropical41,TACTTMPLeptogenys Afrotropical41 testacea
Formicidae,TACTTMPLeptogenys_Afrotropical41,TACTTMPLeptogenys Afrotropical41 titan
Formicidae,TACTTMPLeptogenys_Afrotropical91,TACTTMPLeptogenys Afrotropical91 pavesii
Formicidae,TACTTMPLeptogenys_Afrotropical92,TACTTMPLeptogenys Afrotropical92 peringueyi
Formicidae,TACTTMPLeptogenys_Afrotropical93,TACTTMPLeptogenys Afrotropical93 havilandi
Formicidae,TACTTMPLeptogenys_Afrotropical94,TACTTMPLeptogenys Afrotropical94 arnoldi
Formicidae,TACTTMPLeptogenys_Afrotropical94,TACTTMPLeptogenys Afrotropical94 ravida
Formicidae,TACTTMPLeptogenys_Afrotropical94,TACTTMPLeptogenys Afrotropical94 striatidens
Formicidae,TACTTMPLeptogenys_Afrotropical94,TACTTMPLeptogenys Afrotropical94 zapyxis
Formicidae,TACTTMPLeptogenys_Afrotropical97,TACTTMPLeptogenys Afrotropical97 khaura
Formicidae,TACTTMPLeptogenys_Afrotropical98,TACTTMPLeptogenys Afrotropical98 crassinoda
Formicidae,TACTTMPLeptogenys_Afrotropical98,TACTTMPLeptogenys Afrotropical98 cryptica
Formicidae,TACTTMPLeptogenys_Afrotropical99,TACTTMPLeptogenys Afrotropical99 honoria
Formicidae,TACTTMPLeptogenys_Australasian02,TACTTMPLeptogenys Australasian02 borneensis
Formicidae,TACTTMPLeptogenys_Australasian02,TACTTMPLeptogenys Australasian02 laeviceps
Formicidae,TACTTMPLeptogenys_Australasian03,TACTTMPLeptogenys Australasian03 fortior
Formicidae,TACTTMPLeptogenys_Australasian03,TACTTMPLeptogenys Australasian03 tricosa
Formicidae,TACTTMPLeptogenys_Australasian04,TACTTMPLeptogenys Australasian04 fallax
Formicidae,TACTTMPLeptogenys_Australasian04,TACTTMPLeptogenys Australasian04 sagaris
Formicidae,TACTTMPLeptogenys_Australasian05,TACTTMPLeptogenys Australasian05 breviceps
Formicidae,TACTTMPLeptogenys_Australasian05,TACTTMPLeptogenys Australasian05 magna
Formicidae,TACTTMPLeptogenys_Australasian11,TACTTMPLeptogenys Australasian11 caeciliae
Formicidae,TACTTMPLeptogenys_Australasian11,TACTTMPLeptogenys Australasian11 conigera
Formicidae,TACTTMPLeptogenys_Australasian12,TACTTMPLeptogenys Australasian12 angustinoda
Formicidae,TACTTMPLeptogenys_Australasian12,TACTTMPLeptogenys Australasian12 centralis
Formicidae,TACTTMPLeptogenys_Australasian13,TACTTMPLeptogenys Australasian13 adlerzi
Formicidae,TACTTMPLeptogenys_Australasian14,TACTTMPLeptogenys Australasian14 loarelae
Formicidae,TACTTMPLeptogenys_Australasian14,TACTTMPLeptogenys Australasian14 neutralis
Formicidae,TACTTMPLeptogenys_Australasian15,TACTTMPLeptogenys Australasian15 darlingtoni
Formicidae,TACTTMPLeptogenys_Australasian15,TACTTMPLeptogenys Australasian15 optica
Formicidae,TACTTMPLeptogenys_Australasian15,TACTTMPLeptogenys Australasian15 punctata
Formicidae,TACTTMPLeptogenys_Australasian16,TACTTMPLeptogenys Australasian16 clarki
Formicidae,TACTTMPLeptogenys_Australasian16,TACTTMPLeptogenys Australasian16 emeryi
Formicidae,TACTTMPLeptogenys_Australasian16,TACTTMPLeptogenys Australasian16 exigua
Formicidae,TACTTMPLeptogenys_Australasian16,TACTTMPLeptogenys Australasian16 triloba
Formicidae,TACTTMPLeptogenys_Australasian160,TACTTMPLeptogenys Australasian160 iridescens
Formicidae,TACTTMPLeptogenys_Australasian160,TACTTMPLeptogenys Australasian160 longensis
Formicidae,TACTTMPLeptogenys_Australasian17,TACTTMPLeptogenys Australasian17 keysseri
Formicidae,TACTTMPLeptogenys_Australasian18,TACTTMPLeptogenys Australasian18 bidentata
Formicidae,TACTTMPLeptogenys_Australasian18,TACTTMPLeptogenys Australasian18 chelifera
Formicidae,TACTTMPLeptogenys_Australasian18,TACTTMPLeptogenys Australasian18 excisa
Formicidae,TACTTMPLeptogenys_Australasian18,TACTTMPLeptogenys Australasian18 intricata
Formicidae,TACTTMPLeptogenys_Australasian18,TACTTMPLeptogenys Australasian18 pompiloides
Formicidae,TACTTMPLeptogenys_Australasian19,TACTTMPLeptogenys Australasian19 ebenina
Formicidae,TACTTMPLeptogenys_Australasian19,TACTTMPLeptogenys Australasian19 turneri
Formicidae,TACTTMPLeptogenys_Australasian20,TACTTMPLeptogenys Australasian20 sjostedti
Formicidae,TACTTMPLeptogenys_Australasian21,TACTTMPLeptogenys Australasian21 indagatrix
Formicidae,TACTTMPLeptogenys_Australasian21,TACTTMPLeptogenys Australasian21 rouxi
Formicidae,TACTTMPLeptogenys_Australasian22,TACTTMPLeptogenys Australasian22 acutangula
Formicidae,TACTTMPLeptogenys_Australasian22,TACTTMPLeptogenys Australasian22 papuana
Formicidae,TACTTMPLeptogenys_Australasian23,TACTTMPLeptogenys Australasian23 drepanon
Formicidae,TACTTMPLeptogenys_Australasian23,TACTTMPLeptogenys Australasian23 mjobergi
Formicidae,TACTTMPLeptogenys_Australasian24,TACTTMPLeptogenys Australasian24 anitae
Formicidae,TACTTMPLeptogenys_Australasian27,TACTTMPLeptogenys Australasian27 hackeri
Formicidae,TACTTMPLeptogenys_Australasian27,TACTTMPLeptogenys Australasian27 purpurea
Formicidae,TACTTMPLeptogenys_Australasian29,TACTTMPLeptogenys Australasian29 violacea
Formicidae,TACTTMPLeptogenys_Australasian30,TACTTMPLeptogenys Australasian30 nitens
Formicidae,TACTTMPLeptogenys_Australasian30,TACTTMPLeptogenys Australasian30 podenzanai
Formicidae,TACTTMPLeptogenys_Australasian34,TACTTMPLeptogenys Australasian34 bituberculata
Formicidae,TACTTMPLeptogenys_Indomalayan01,TACTTMPLeptogenys Indomalayan01 bhartii
Formicidae,TACTTMPLeptogenys_Indomalayan01,TACTTMPLeptogenys Indomalayan01 leleji
Formicidae,TACTTMPLeptogenys_Indomalayan01,TACTTMPLeptogenys Indomalayan01 myops
Formicidae,TACTTMPLeptogenys_Indomalayan01,TACTTMPLeptogenys Indomalayan01 punctiventris
Formicidae,TACTTMPLeptogenys_Indomalayan01,TACTTMPLeptogenys Indomalayan01 roberti
Formicidae,TACTTMPLeptogenys_Indomalayan01,TACTTMPLeptogenys Indomalayan01 stenocheilos
Formicidae,TACTTMPLeptogenys_Indomalayan06,TACTTMPLeptogenys Indomalayan06 davydovi
Formicidae,TACTTMPLeptogenys_Indomalayan06,TACTTMPLeptogenys Indomalayan06 iridipennis
Formicidae,TACTTMPLeptogenys_Indomalayan06,TACTTMPLeptogenys Indomalayan06 mutabilis
Formicidae,TACTTMPLeptogenys_Indomalayan07,TACTTMPLeptogenys Indomalayan07 processionalis
Formicidae,TACTTMPLeptogenys_Indomalayan08,TACTTMPLeptogenys Indomalayan08 binghamii
Formicidae,TACTTMPLeptogenys_Indomalayan08,TACTTMPLeptogenys Indomalayan08 birmana
Formicidae,TACTTMPLeptogenys_Indomalayan09,TACTTMPLeptogenys Indomalayan09 assamensis
Formicidae,TACTTMPLeptogenys_Indomalayan09,TACTTMPLeptogenys Indomalayan09 curva
Formicidae,TACTTMPLeptogenys_Indomalayan09,TACTTMPLeptogenys Indomalayan09 dentilobis
Formicidae,TACTTMPLeptogenys_Indomalayan09,TACTTMPLeptogenys Indomalayan09 hemioptica
Formicidae,TACTTMPLeptogenys_Indomalayan09,TACTTMPLeptogenys Indomalayan09 rugosopunctata
Formicidae,TACTTMPLeptogenys_Indomalayan09,TACTTMPLeptogenys Indomalayan09 yerburyi
Formicidae,TACTTMPLeptogenys_Indomalayan10,TACTTMPLeptogenys Indomalayan10 breviloba
Formicidae,TACTTMPLeptogenys_Indomalayan10,TACTTMPLeptogenys Indomalayan10 chalybaea
Formicidae,TACTTMPLeptogenys_Indomalayan10,TACTTMPLeptogenys Indomalayan10 cyanicatena
Formicidae,TACTTMPLeptogenys_Indomalayan10,TACTTMPLeptogenys Indomalayan10 hysterica
Formicidae,TACTTMPLeptogenys_Indomalayan10,TACTTMPLeptogenys Indomalayan10 jeanettei
Formicidae,TACTTMPLeptogenys_Indomalayan10,TACTTMPLeptogenys Indomalayan10 khammouanensis
Formicidae,TACTTMPLeptogenys_Indomalayan10,TACTTMPLeptogenys Indomalayan10 malayana
Formicidae,TACTTMPLeptogenys_Indomalayan10,TACTTMPLeptogenys Indomalayan10 moelleri
Formicidae,TACTTMPLeptogenys_Indomalayan10,TACTTMPLeptogenys Indomalayan10 parvula
Formicidae,TACTTMPLeptogenys_Indomalayan161,TACTTMPLeptogenys Indomalayan161 crassicornis
Formicidae,TACTTMPLeptogenys_Indomalayan161,TACTTMPLeptogenys Indomalayan161 itoi
Formicidae,TACTTMPLeptogenys_Indomalayan161,TACTTMPLeptogenys Indomalayan161 karawaiewi
Formicidae,TACTTMPLeptogenys_Indomalayan161,TACTTMPLeptogenys Indomalayan161 longiscapus
Formicidae,TACTTMPLeptogenys_Indomalayan161,TACTTMPLeptogenys Indomalayan161 modiglianii
Formicidae,TACTTMPLeptogenys_Indomalayan161,TACTTMPLeptogenys Indomalayan161 varicosa
Formicidae,TACTTMPLeptogenys_Indomalayan26,TACTTMPLeptogenys Indomalayan26 carinata
Formicidae,TACTTMPLeptogenys_Indomalayan26,TACTTMPLeptogenys Indomalayan26 emiliae
Formicidae,TACTTMPLeptogenys_Indomalayan26,TACTTMPLeptogenys Indomalayan26 kraepelini
Formicidae,TACTTMPLeptogenys_Indomalayan26,TACTTMPLeptogenys Indomalayan26 lattkei
Formicidae,TACTTMPLeptogenys_Indomalayan28,TACTTMPLeptogenys Indomalayan28 aspera
Formicidae,TACTTMPLeptogenys_Indomalayan28,TACTTMPLeptogenys Indomalayan28 diminuta
Formicidae,TACTTMPLeptogenys_Indomalayan28,TACTTMPLeptogenys Indomalayan28 kanaoi
Formicidae,TACTTMPLeptogenys_Indomalayan28,TACTTMPLeptogenys Indomalayan28 meritans
Formicidae,TACTTMPLeptogenys_Indomalayan33,TACTTMPLeptogenys Indomalayan33 atra
Formicidae,TACTTMPLeptogenys_Indomalayan33,TACTTMPLeptogenys Indomalayan33 dalyi
Formicidae,TACTTMPLeptogenys_Indomalayan33,TACTTMPLeptogenys Indomalayan33 harmsi
Formicidae,TACTTMPLeptogenys_Indomalayan33,TACTTMPLeptogenys Indomalayan33 peuqueti
Formicidae,TACTTMPLeptogenys_Indomalayan33,TACTTMPLeptogenys Indomalayan33 pruinosa
Formicidae,TACTTMPLeptogenys_Indomalayan33,TACTTMPLeptogenys Indomalayan33 transitionis
Formicidae,TACTTMPLeptogenys_Indomalayan90,TACTTMPLeptogenys Indomalayan90 exundans
Formicidae,TACTTMPLeptogenys_Indomalayan90,TACTTMPLeptogenys Indomalayan90 falcigera
Formicidae,TACTTMPLeptogenys_Malagasy115,TACTTMPLeptogenys Malagasy115 manongarivo
Formicidae,TACTTMPLeptogenys_Malagasy152,TACTTMPLeptogenys Malagasy152 vatovavy
Formicidae,TACTTMPLeptogenys_Malagasy153,TACTTMPLeptogenys Malagasy153 andritantely
Formicidae,TACTTMPLeptogenys_Malagasy154,TACTTMPLeptogenys Malagasy154 ralipra
Formicidae,TACTTMPLeptogenys_Malagasy155,TACTTMPLeptogenys Malagasy155 ambo
Formicidae,TACTTMPLeptogenys_Malagasy156,TACTTMPLeptogenys Malagasy156 lohahela
Formicidae,TACTTMPLeptogenys_Malagasy157,TACTTMPLeptogenys Malagasy157 acutirostris
Formicidae,TACTTMPLeptogenys_Malagasy158,TACTTMPLeptogenys Malagasy158 saussurei
Formicidae,TACTTMPLeptogenys_Malagasy42,TACTTMPLeptogenys Malagasy42 grandidieri
Formicidae,TACTTMPLeptogenys_Malagasy43,TACTTMPLeptogenys Malagasy43 edsoni
Formicidae,TACTTMPLeptogenys_Malagasy44,TACTTMPLeptogenys Malagasy44 alamando
Formicidae,TACTTMPLeptogenys_Malagasy45,TACTTMPLeptogenys Malagasy45 fiandry
Formicidae,TACTTMPLeptogenys_Malagasy46,TACTTMPLeptogenys Malagasy46 anjara
Formicidae,TACTTMPLeptogenys_Malagasy47,TACTTMPLeptogenys Malagasy47 malama
Formicidae,TACTTMPLeptogenys_Malagasy48,TACTTMPLeptogenys Malagasy48 lucida
Formicidae,TACTTMPLeptogenys_Malagasy49,TACTTMPLeptogenys Malagasy49 johary
Formicidae,TACTTMPLeptogenys_Malagasy50,TACTTMPLeptogenys Malagasy50 mangabe
Formicidae,TACTTMPLeptogenys_Malagasy51,TACTTMPLeptogenys Malagasy51 angusta
Formicidae,TACTTMPLeptogenys_Malagasy52,TACTTMPLeptogenys Malagasy52 variabilis
Formicidae,TACTTMPLeptogenys_Malagasy53,TACTTMPLeptogenys Malagasy53 fasika
Formicidae,TACTTMPLeptogenys_Malagasy54,TACTTMPLeptogenys Malagasy54 coerulescens
Formicidae,TACTTMPLeptogenys_Malagasy56,TACTTMPLeptogenys Malagasy56 toeraniva
Formicidae,TACTTMPLeptogenys_Malagasy57,TACTTMPLeptogenys Malagasy57 bezanozano
Formicidae,TACTTMPLeptogenys_Malagasy58,TACTTMPLeptogenys Malagasy58 avo
Formicidae,TACTTMPLeptogenys_Malagasy59,TACTTMPLeptogenys Malagasy59 avaratra
Formicidae,TACTTMPLeptogenys_Malagasy60,TACTTMPLeptogenys Malagasy60 rabesoni
Formicidae,TACTTMPLeptogenys_Malagasy61,TACTTMPLeptogenys Malagasy61 rabebe
Formicidae,TACTTMPLeptogenys_Malagasy62,TACTTMPLeptogenys Malagasy62 tsingy
Formicidae,TACTTMPLeptogenys_Malagasy63,TACTTMPLeptogenys Malagasy63 namoroka
Formicidae,TACTTMPLeptogenys_Malagasy64,TACTTMPLeptogenys Malagasy64 fotsivava
Formicidae,TACTTMPLeptogenys_Malagasy65,TACTTMPLeptogenys Malagasy65 arcirostris
Formicidae,TACTTMPLeptogenys_Malagasy66,TACTTMPLeptogenys Malagasy66 alatapia
Formicidae,TACTTMPLeptogenys_Malagasy67,TACTTMPLeptogenys Malagasy67 ridens
Formicidae,TACTTMPLeptogenys_Malagasy68,TACTTMPLeptogenys Malagasy68 borivava
Formicidae,TACTTMPLeptogenys_Malagasy69,TACTTMPLeptogenys Malagasy69 vitsy
Formicidae,TACTTMPLeptogenys_Malagasy70,TACTTMPLeptogenys Malagasy70 sahamalaza
Formicidae,TACTTMPLeptogenys_Malagasy71,TACTTMPLeptogenys Malagasy71 voeltzkowi
Formicidae,TACTTMPLeptogenys_Malagasy72,TACTTMPLeptogenys Malagasy72 chrislaini
Formicidae,TACTTMPLeptogenys_Malagasy73,TACTTMPLeptogenys Malagasy73 barimaso
Formicidae,TACTTMPLeptogenys_Malagasy74,TACTTMPLeptogenys Malagasy74 lavavava
Formicidae,TACTTMPLeptogenys_Malagasy75,TACTTMPLeptogenys Malagasy75 tatsimo
Formicidae,TACTTMPLeptogenys_Malagasy76,TACTTMPLeptogenys Malagasy76 manja
Formicidae,TACTTMPLeptogenys_Malagasy77,TACTTMPLeptogenys Malagasy77 imerinensis
Formicidae,TACTTMPLeptogenys_Malagasy78,TACTTMPLeptogenys Malagasy78 namana
Formicidae,TACTTMPLeptogenys_Malagasy79,TACTTMPLeptogenys Malagasy79 oswaldi
Formicidae,TACTTMPLeptogenys_Malagasy80,TACTTMPLeptogenys Malagasy80 antongilensis
Formicidae,TACTTMPLeptogenys_Malagasy81,TACTTMPLeptogenys Malagasy81 suarensis
Formicidae,TACTTMPLeptogenys_Malagasy82,TACTTMPLeptogenys Malagasy82 gracilis
Formicidae,TACTTMPLeptogenys_Malagasy83,TACTTMPLeptogenys Malagasy83 truncatirostris
Formicidae,TACTTMPLeptogenys_Malagasy84,TACTTMPLeptogenys Malagasy84 diana
Formicidae,TACTTMPLeptogenys_Malagasy85,TACTTMPLeptogenys Malagasy85 pilaka
Formicidae,TACTTMPLeptogenys_Malagasy86,TACTTMPLeptogenys Malagasy86 alluaudi
Formicidae,TACTTMPLeptogenys_Malagasy87,TACTTMPLeptogenys Malagasy87 incisa
Formicidae,TACTTMPLeptogenys_Malagasy88,TACTTMPLeptogenys Malagasy88 mayotte
Formicidae,TACTTMPLeptogenys_Malagasy88,TACTTMPLeptogenys Malagasy88 zohy
Formicidae,TACTTMPLeptogenys_Malagasy89,TACTTMPLeptogenys Malagasy89 maxillosa
Formicidae,TACTTMPLeptogenys_Nearctic131,TACTTMPLeptogenys Nearctic131 elongata
Formicidae,TACTTMPLeptogenys_Nearctic131,TACTTMPLeptogenys Nearctic131 manni
Formicidae,TACTTMPLeptogenys_Neotropical100,TACTTMPLeptogenys Neotropical100 foraminosa
Formicidae,TACTTMPLeptogenys_Neotropical100,TACTTMPLeptogenys Neotropical100 punctaticeps
Formicidae,TACTTMPLeptogenys_Neotropical101,TACTTMPLeptogenys Neotropical101 pubiceps
Formicidae,TACTTMPLeptogenys_Neotropical101,TACTTMPLeptogenys Neotropical101 toxeres
Formicidae,TACTTMPLeptogenys_Neotropical102,TACTTMPLeptogenys Neotropical102 academica
Formicidae,TACTTMPLeptogenys_Neotropical102,TACTTMPLeptogenys Neotropical102 peruana
Formicidae,TACTTMPLeptogenys_Neotropical103,TACTTMPLeptogenys Neotropical103 arcuata
Formicidae,TACTTMPLeptogenys_Neotropical103,TACTTMPLeptogenys Neotropical103 corniculans
Formicidae,TACTTMPLeptogenys_Neotropical104,TACTTMPLeptogenys Neotropical104 linearis
Formicidae,TACTTMPLeptogenys_Neotropical104,TACTTMPLeptogenys Neotropical104 unistimulosa
Formicidae,TACTTMPLeptogenys_Neotropical105,TACTTMPLeptogenys Neotropical105 cuneata
Formicidae,TACTTMPLeptogenys_Neotropical105,TACTTMPLeptogenys Neotropical105 montuosa
Formicidae,TACTTMPLeptogenys_Neotropical106,TACTTMPLeptogenys Neotropical106 donisthorpei
Formicidae,TACTTMPLeptogenys_Neotropical106,TACTTMPLeptogenys Neotropical106 socorda
Formicidae,TACTTMPLeptogenys_Neotropical107,TACTTMPLeptogenys Neotropical107 gatu
Formicidae,TACTTMPLeptogenys_Neotropical107,TACTTMPLeptogenys Neotropical107 paraensis
Formicidae,TACTTMPLeptogenys_Neotropical107,TACTTMPLeptogenys Neotropical107 rasila
Formicidae,TACTTMPLeptogenys_Neotropical107,TACTTMPLeptogenys Neotropical107 tama
Formicidae,TACTTMPLeptogenys_Neotropical121,TACTTMPLeptogenys Neotropical121 iheringi
Formicidae,TACTTMPLeptogenys_Neotropical121,TACTTMPLeptogenys Neotropical121 langi
Formicidae,TACTTMPLeptogenys_Neotropical122,TACTTMPLeptogenys Neotropical122 crudelis
Formicidae,TACTTMPLeptogenys_Neotropical123,TACTTMPLeptogenys Neotropical123 australis
Formicidae,TACTTMPLeptogenys_Neotropical123,TACTTMPLeptogenys Neotropical123 luederwaldti
Formicidae,TACTTMPLeptogenys_Neotropical124,TACTTMPLeptogenys Neotropical124 amu
Formicidae,TACTTMPLeptogenys_Neotropical124,TACTTMPLeptogenys Neotropical124 nigricans
Formicidae,TACTTMPLeptogenys_Neotropical124,TACTTMPLeptogenys Neotropical124 pucuna
Formicidae,TACTTMPLeptogenys_Neotropical125,TACTTMPLeptogenys Neotropical125 quirozi
Formicidae,TACTTMPLeptogenys_Neotropical126,TACTTMPLeptogenys Neotropical126 ixta
Formicidae,TACTTMPLeptogenys_Neotropical127,TACTTMPLeptogenys Neotropical127 wheeleri
