tA	tB	nb_ovl
myrm_Pogonomyrmex_s1	zalla_Polyrhachis_s8	0
myrm_Pogonomyrmex_s1	zalla_Polyrhachis_s9	0
myrm_Pogonomyrmex_s1	zalla_Polyrhachis_s10	0
myrm_Pogonomyrmex_s1	zalla_Polyrhachis_s11	0
myrm_Pogonomyrmex_s1	zalla_Camponotus_s2	0
myrm_Pogonomyrmex_s1	zalla_Camponotus_s4	0
myrm_Pogonomyrmex_s1	zalla_Camponotus_s5	0
myrm_Pogonomyrmex_s1	zalla_Rhytidoponera_s0	0
myrm_Pogonomyrmex_s1	zalla_Ectatomma_s1	0
myrm_Pogonomyrmex_s1	zalla_Myrmica_s1	0
myrm_Pogonomyrmex_s1	zalla_Myrmica_s3	0
myrm_Pogonomyrmex_s1	zalla_Myrmica_s5	0
myrm_Pogonomyrmex_s1	zalla_Myrmica_s8	0
myrm_Pogonomyrmex_s1	zalla_Myrmica_s9	0
myrm_Pogonomyrmex_s1	zalla_Myrmica_s7	0
myrm_Pogonomyrmex_s1	zalla_Patagonomyrmex_s0	0
myrm_Pogonomyrmex_s1	zalla_Hylomyrma_s0	0
myrm_Pogonomyrmex_s1	zalla_Pogonomyrmex_s2	0
myrm_Pogonomyrmex_s1	zalla_Pogonomyrmex_s3	0
myrm_Pogonomyrmex_s1	zalla_Pogonomyrmex_s5	0
myrm_Pogonomyrmex_s1	zalla_Pogonomyrmex_s6	0
myrm_Pogonomyrmex_s1	zalla_Pogonomyrmex_s8	0
myrm_Pogonomyrmex_s1	zalla_Pogonomyrmex_s9	0
myrm_Pogonomyrmex_s1	zalla_Stenamma_s2	0
myrm_Pogonomyrmex_s1	zalla_Stenamma_s3	0
myrm_Pogonomyrmex_s1	zalla_Stenamma_s5	0
myrm_Pogonomyrmex_s1	zalla_Stenamma_s6	0
myrm_Pogonomyrmex_s1	zalla_Aphaenogaster_s3	0
myrm_Pogonomyrmex_s1	zalla_Aphaenogaster_s4	0
myrm_Pogonomyrmex_s1	zalla_Aphaenogaster_s2	0
myrm_Pogonomyrmex_s1	zalla_Oxyopomyrmex_s0	0
myrm_Pogonomyrmex_s1	zalla_Formicoxenus_s0	0
myrm_Pogonomyrmex_s1	zalla_Harpagoxenus_s0	0
myrm_Pogonomyrmex_s1	zalla_Temnothorax_s2	0
myrm_Pogonomyrmex_s1	zalla_Temnothorax_s3	0
myrm_Pogonomyrmex_s1	zalla_Terataner_s0	0
myrm_Pogonomyrmex_s1	zalla_Rhopalomastix_s0	0
myrm_Pogonomyrmex_s1	zalla_Melissotarsus_s0	0
myrm_Pogonomyrmex_s1	zalla_Calyptomyrmex_s0	0
myrm_Pogonomyrmex_s1	zalla_Tetramorium_s1	0
myrm_Pogonomyrmex_s1	zalla_Tetramorium_s3	0
myrm_Pogonomyrmex_s1	zalla_Tetramorium_s5	0
myrm_Pogonomyrmex_s1	zalla_Tetramorium_s6	0
myrm_Pogonomyrmex_s1	zalla_Mayriella_s0	0
myrm_Pogonomyrmex_s1	zalla_Lordomyrma_s0	0
myrm_Pogonomyrmex_s1	zalla_Lophomyrmex_s0	0
myrm_Pogonomyrmex_s1	zalla_Trichomyrmex_s1	0
myrm_Pogonomyrmex_s1	zalla_Carebara_s0	0
myrm_Pogonomyrmex_s1	zalla_Cataulacus_s1	0
myrm_Pogonomyrmex_s1	zalla_Cataulacus_s2	0
myrm_Pogonomyrmex_s1	zalla_Cardiocondyla_s2	0
myrm_Pogonomyrmex_s1	zalla_Cardiocondyla_s4	0
myrm_Pogonomyrmex_s1	zalla_Cardiocondyla_s5	0
myrm_Pogonomyrmex_s1	zalla_Crematogaster_s1	0
myrm_Pogonomyrmex_s1	zalla_Crematogaster_s2	0
myrm_Pogonomyrmex_s1	zalla_Crematogaster_s3	0
myrm_Pogonomyrmex_s1	zalla_Stegomyrmex_s0	0
myrm_Pogonomyrmex_s1	zalla_Dolopomyrmex_s0	0
myrm_Pogonomyrmex_s1	zalla_Monomorium_s1	0
myrm_Pogonomyrmex_s1	zalla_Chelaner_s1	0
myrm_Pogonomyrmex_s1	zalla_Chelaner_s2	0
myrm_Pogonomyrmex_s1	zalla_Solenopsis_s2	0
myrm_Pogonomyrmex_s1	zalla_Solenopsis_s3	0
myrm_Pogonomyrmex_s1	zalla_Syllophopsis_s1	0
myrm_Pogonomyrmex_s1	zalla_Tranopelta_s0	0
myrm_Pogonomyrmex_s1	zalla_Blepharidatta_s0	0
myrm_Pogonomyrmex_s1	zalla_Allomerus_s0	0
myrm_Pogonomyrmex_s1	zalla_Daceton_s0	0
myrm_Pogonomyrmex_s1	zalla_Apterostigma_s1	0
myrm_Pogonomyrmex_s1	zalla_Myrmicocrypta_s1	0
myrm_Pogonomyrmex_s1	zalla_Cyphomyrmex_s0	0
myrm_Pogonomyrmex_s1	zalla_Mycetomoellerius_s1	0
myrm_Pogonomyrmex_s1	zalla_Mycetomoellerius_s2	0
myrm_Pogonomyrmex_s1	zalla_Paratrachymyrmex_s1	0
myrm_Pogonomyrmex_s1	zalla_Acromyrmex_s1	0
myrm_Pogonomyrmex_s1	zalla_Acromyrmex_s2	0
myrm_Pogonomyrmex_s1	zalla_Rhopalothrix_s0	0
myrm_Pogonomyrmex_s1	zalla_Basiceros_s0	0
myrm_Pogonomyrmex_s1	zalla_Pilotrochus_s0	0
myrm_Pogonomyrmex_s1	zalla_Strumigenys_s1	0
myrm_Pogonomyrmex_s1	zalla_Strumigenys_s2	0
myrm_Pogonomyrmex_s1	zalla_Strumigenys_s4	0
myrm_Pogonomyrmex_s1	zalla_Strumigenys_s5	0
myrm_Pogonomyrmex_s1	zalla_Strumigenys_s6	0
myrm_Pogonomyrmex_s1	zalla_Strumigenys_s8	0
myrm_Pogonomyrmex_s1	zalla_Strumigenys_s9	0
myrm_Pogonomyrmex_s1	zalla_Cephalotes_s2	0
myrm_Pogonomyrmex_s1	zalla_Cephalotes_s3	0
myrm_Pogonomyrmex_s1	zalla_Cephalotes_s5	0
myrm_Pogonomyrmex_s1	zalla_Cephalotes_s7	0
myrm_Pogonomyrmex_s1	zalla_Cephalotes_s9	0
myrm_Pogonomyrmex_s1	zalla_Cephalotes_s11	0
myrm_Pogonomyrmex_s1	zalla_Cephalotes_s13	0
myrm_Pogonomyrmex_s1	zalla_Cephalotes_s14	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s1	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s2	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s6	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s18	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s19	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s22	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s23	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s24	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s8	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s9	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s13	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s14	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s15	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s16	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s20	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s25	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s27	0
myrm_Pogonomyrmex_s1	zalla_Pheidole_s28	0
myrm_Pogonomyrmex_s2	myrm_Adelomyrmex_s0	0
myrm_Pogonomyrmex_s2	myrm_Monomorium_s0	0
myrm_Pogonomyrmex_s2	myrm_Basiceros_s0	0
myrm_Pogonomyrmex_s2	myrm_Pheidole_s1	0
myrm_Pogonomyrmex_s2	myrm_Ocymyrmex_s0	0
myrm_Pogonomyrmex_s2	myrm_Nesomyrmex_s0	0
myrm_Pogonomyrmex_s2	myrm_Cataulacus_s0	0
myrm_Pogonomyrmex_s2	myrm_Carebara_s0	0
myrm_Pogonomyrmex_s2	myrm_Tetramorium_s0	0
myrm_Pogonomyrmex_s2	myrm_Crematogaster_s1	0
myrm_Pogonomyrmex_s2	myrm_Adlerzia_s0	0
myrm_Pogonomyrmex_s2	myrm_Pristomyrmex_s0	0
myrm_Pogonomyrmex_s2	myrm_Vombisidris_s0	0
myrm_Pogonomyrmex_s2	myrm_Harpagoxenus_s0	0
myrm_Pogonomyrmex_s2	ocym_Ocymyrmex_s1	0
myrm_Pogonomyrmex_s2	phei_Pheidole_s1	0
myrm_Pogonomyrmex_s2	phei_Pheidole_s2	0
myrm_Pogonomyrmex_s2	phei_Pheidole_s3	0
myrm_Pogonomyrmex_s2	pogo_Pogonomyrmex_s2	0
myrm_Pogonomyrmex_s2	pogo_Pogonomyrmex_s3	0
myrm_Pogonomyrmex_s2	pogo_Pogonomyrmex_s4	0
myrm_Pogonomyrmex_s2	pogo_Pogonomyrmex_s5	1
myrm_Pogonomyrmex_s2	polyr_Polyrhachis_s1	0
myrm_Pogonomyrmex_s2	polyr_Polyrhachis_s2	0
myrm_Pogonomyrmex_s2	polyr_Polyrhachis_s3	0
myrm_Pogonomyrmex_s2	polyr_Polyrhachis_s6	0
myrm_Pogonomyrmex_s2	polyr_Polyrhachis_s7	0
myrm_Pogonomyrmex_s2	polyr_Polyrhachis_s5	0
myrm_Pogonomyrmex_s2	pone_Leptogenys_s2	0
myrm_Pogonomyrmex_s2	pone_Leptogenys_s3	0
myrm_Pogonomyrmex_s2	pone_Hypoponera_s1	0
myrm_Pogonomyrmex_s2	pone_Simopelta_s1	0
myrm_Pogonomyrmex_s2	pseu_Tetraponera_s1	0
myrm_Pogonomyrmex_s2	pseu_Tetraponera_s2	0
myrm_Pogonomyrmex_s2	pseu_Tetraponera_s3	0
myrm_Pogonomyrmex_s2	pseu2_Pseudomyrmex_s1	0
myrm_Pogonomyrmex_s2	seco_Dilobocondyla_s0	0
myrm_Pogonomyrmex_s2	seri_Sericomyrmex_s1	0
myrm_Pogonomyrmex_s2	sten_Novomessor_s0	0
myrm_Pogonomyrmex_s2	stru_Strumigenys_s1	0
myrm_Pogonomyrmex_s2	tapi_Tapinoma_s0	0
myrm_Pogonomyrmex_s2	temn_Temnothorax_s1	0
myrm_Pogonomyrmex_s2	temn_Temnothorax_s2	0
myrm_Pogonomyrmex_s2	temn_Temnothorax_s4	0
myrm_Pogonomyrmex_s2	temn_Temnothorax_s6	0
myrm_Pogonomyrmex_s2	temn_Temnothorax_s7	0
myrm_Pogonomyrmex_s2	vero_Veromessor_s1	0
myrm_Pogonomyrmex_s2	vero_Veromessor_s2	0
myrm_Pogonomyrmex_s2	zalla_Protanilla_s0	0
myrm_Pogonomyrmex_s2	zalla_Discothyrea_s0	0
myrm_Pogonomyrmex_s2	zalla_Amblyopone_s0	0
myrm_Pogonomyrmex_s2	zalla_Stigmatomma_s2	0
myrm_Pogonomyrmex_s2	zalla_Stigmatomma_s3	0
myrm_Pogonomyrmex_s2	zalla_Mystrium_s1	0
myrm_Pogonomyrmex_s2	zalla_Tatuidris_s0	0
myrm_Pogonomyrmex_s2	zalla_Platythyrea_s1	0
myrm_Pogonomyrmex_s2	zalla_Mayaponera_s0	0
myrm_Pogonomyrmex_s2	zalla_Pachycondyla_s1	0
myrm_Pogonomyrmex_s2	zalla_Harpegnathos_s0	0
myrm_Pogonomyrmex_s2	zalla_Myopias_s0	0
myrm_Pogonomyrmex_s2	zalla_Leptogenys_s2	0
myrm_Pogonomyrmex_s2	zalla_Leptogenys_s3	0
myrm_Pogonomyrmex_s2	zalla_Leptogenys_s4	0
myrm_Pogonomyrmex_s2	zalla_Brachyponera_s1	0
myrm_Pogonomyrmex_s2	zalla_Streblognathus_s0	0
myrm_Pogonomyrmex_s2	zalla_Xiphopelta_s0	0
myrm_Pogonomyrmex_s2	zalla_Odontomachus_s1	0
myrm_Pogonomyrmex_s2	zalla_Odontomachus_s2	0
myrm_Pogonomyrmex_s2	zalla_Odontomachus_s3	0
myrm_Pogonomyrmex_s2	zalla_Leptanilloides_s2	0
myrm_Pogonomyrmex_s2	zalla_Leptanilloides_s3	0
myrm_Pogonomyrmex_s2	zalla_Simopone_s1	0
myrm_Pogonomyrmex_s2	zalla_Simopone_s2	0
myrm_Pogonomyrmex_s2	zalla_Cylindromyrmex_s0	0
myrm_Pogonomyrmex_s2	zalla_Parasyscia_s0	0
myrm_Pogonomyrmex_s2	zalla_Lioponera_s0	0
myrm_Pogonomyrmex_s2	zalla_Yunodorylus_s0	0
myrm_Pogonomyrmex_s2	zalla_Aenictus_s0	0
myrm_Pogonomyrmex_s2	zalla_Dorylus_s1	0
myrm_Pogonomyrmex_s2	zalla_Dorylus_s2	0
myrm_Pogonomyrmex_s2	zalla_Eciton_s1	0
myrm_Pogonomyrmex_s2	zalla_Neivamyrmex_s0	0
myrm_Pogonomyrmex_s2	zalla_Technomyrmex_s1	0
myrm_Pogonomyrmex_s2	zalla_Bothriomyrmex_s1	0
myrm_Pogonomyrmex_s2	zalla_Azteca_s1	0
myrm_Pogonomyrmex_s2	zalla_Dorymyrmex_s1	0
myrm_Pogonomyrmex_s2	zalla_Philidris_s0	0
myrm_Pogonomyrmex_s2	zalla_Froggattella_s1	0
myrm_Pogonomyrmex_s2	zalla_Linepithema_s1	0
myrm_Pogonomyrmex_s2	zalla_Linepithema_s2	0
myrm_Pogonomyrmex_s2	zalla_Myrmecia_s1	0
myrm_Pogonomyrmex_s2	zalla_Myrmecia_s4	0
myrm_Pogonomyrmex_s2	zalla_Myrmecia_s5	0
myrm_Pogonomyrmex_s2	zalla_Myrmecia_s6	0
myrm_Pogonomyrmex_s2	zalla_Myrmecia_s7	0
myrm_Pogonomyrmex_s2	zalla_Myrmecia_s8	0
myrm_Pogonomyrmex_s2	zalla_Myrmecia_s9	0
myrm_Pogonomyrmex_s2	zalla_Myrmecia_s10	0
myrm_Pogonomyrmex_s2	zalla_Tetraponera_s1	0
myrm_Pogonomyrmex_s2	zalla_Lasius_s2	0
myrm_Pogonomyrmex_s2	zalla_Lasius_s3	0
myrm_Pogonomyrmex_s2	zalla_Myrmecocystus_s2	0
myrm_Pogonomyrmex_s2	zalla_Myrmecocystus_s3	0
myrm_Pogonomyrmex_s2	zalla_Myrmecocystus_s4	0
myrm_Pogonomyrmex_s2	zalla_Zatania_s1	0
myrm_Pogonomyrmex_s2	zalla_Paraparatrechina_s1	0
myrm_Pogonomyrmex_s2	zalla_Nylanderia_s1	0
myrm_Pogonomyrmex_s2	zalla_Nylanderia_s4	0
myrm_Pogonomyrmex_s2	zalla_Nylanderia_s5	0
myrm_Pogonomyrmex_s2	zalla_Nylanderia_s6	0
myrm_Pogonomyrmex_s2	zalla_Nylanderia_s3	0
myrm_Pogonomyrmex_s2	zalla_Teratomyrmex_s0	0
myrm_Pogonomyrmex_s2	zalla_Pseudonotoncus_s0	0
myrm_Pogonomyrmex_s2	zalla_Proformica_s0	0
myrm_Pogonomyrmex_s2	zalla_Cataglyphis_s0	0
myrm_Pogonomyrmex_s2	zalla_Iberoformica_s0	0
myrm_Pogonomyrmex_s2	zalla_Formica_s2	0
myrm_Pogonomyrmex_s2	zalla_Formica_s3	0
myrm_Pogonomyrmex_s2	zalla_Formica_s4	0
myrm_Pogonomyrmex_s2	zalla_Formica_s5	0
myrm_Pogonomyrmex_s2	zalla_Formica_s6	0
myrm_Pogonomyrmex_s2	zalla_Anoplolepis_s0	0
myrm_Pogonomyrmex_s2	zalla_Lepisiota_s0	0
myrm_Pogonomyrmex_s2	zalla_Opisthopsis_s1	0
myrm_Pogonomyrmex_s2	zalla_Colobopsis_s1	0
myrm_Pogonomyrmex_s2	zalla_Polyrhachis_s1	0
myrm_Pogonomyrmex_s2	zalla_Polyrhachis_s2	0
myrm_Pogonomyrmex_s2	zalla_Polyrhachis_s3	0
myrm_Pogonomyrmex_s2	zalla_Polyrhachis_s4	0
myrm_Pogonomyrmex_s2	zalla_Polyrhachis_s5	0
myrm_Pogonomyrmex_s2	zalla_Polyrhachis_s6	0
myrm_Pogonomyrmex_s2	zalla_Polyrhachis_s8	0
myrm_Pogonomyrmex_s2	zalla_Polyrhachis_s9	0
myrm_Pogonomyrmex_s2	zalla_Polyrhachis_s10	0
myrm_Pogonomyrmex_s2	zalla_Polyrhachis_s11	0
myrm_Pogonomyrmex_s2	zalla_Camponotus_s2	0
myrm_Pogonomyrmex_s2	zalla_Camponotus_s4	0
myrm_Pogonomyrmex_s2	zalla_Camponotus_s5	0
myrm_Pogonomyrmex_s2	zalla_Rhytidoponera_s0	0
myrm_Pogonomyrmex_s2	zalla_Ectatomma_s1	0
myrm_Pogonomyrmex_s2	zalla_Myrmica_s1	0
myrm_Pogonomyrmex_s2	zalla_Myrmica_s3	0
myrm_Pogonomyrmex_s2	zalla_Myrmica_s5	0
myrm_Pogonomyrmex_s2	zalla_Myrmica_s8	0
myrm_Pogonomyrmex_s2	zalla_Myrmica_s9	0
myrm_Pogonomyrmex_s2	zalla_Myrmica_s7	0
myrm_Pogonomyrmex_s2	zalla_Patagonomyrmex_s0	0
myrm_Pogonomyrmex_s2	zalla_Hylomyrma_s0	0
myrm_Pogonomyrmex_s2	zalla_Pogonomyrmex_s2	0
myrm_Pogonomyrmex_s2	zalla_Pogonomyrmex_s3	0
myrm_Pogonomyrmex_s2	zalla_Pogonomyrmex_s5	1
myrm_Pogonomyrmex_s2	zalla_Pogonomyrmex_s6	0
myrm_Pogonomyrmex_s2	zalla_Pogonomyrmex_s8	0
myrm_Pogonomyrmex_s2	zalla_Pogonomyrmex_s9	1
myrm_Pogonomyrmex_s2	zalla_Stenamma_s2	0
myrm_Pogonomyrmex_s2	zalla_Stenamma_s3	0
myrm_Pogonomyrmex_s2	zalla_Stenamma_s5	0
myrm_Pogonomyrmex_s2	zalla_Stenamma_s6	0
myrm_Pogonomyrmex_s2	zalla_Aphaenogaster_s3	0
myrm_Pogonomyrmex_s2	zalla_Aphaenogaster_s4	0
myrm_Pogonomyrmex_s2	zalla_Aphaenogaster_s2	0
myrm_Pogonomyrmex_s2	zalla_Oxyopomyrmex_s0	0
myrm_Pogonomyrmex_s2	zalla_Formicoxenus_s0	0
myrm_Pogonomyrmex_s2	zalla_Harpagoxenus_s0	0
myrm_Pogonomyrmex_s2	zalla_Temnothorax_s2	0
myrm_Pogonomyrmex_s2	zalla_Temnothorax_s3	0
myrm_Pogonomyrmex_s2	zalla_Terataner_s0	0
myrm_Pogonomyrmex_s2	zalla_Rhopalomastix_s0	0
myrm_Pogonomyrmex_s2	zalla_Melissotarsus_s0	0
myrm_Pogonomyrmex_s2	zalla_Calyptomyrmex_s0	0
myrm_Pogonomyrmex_s2	zalla_Tetramorium_s1	0
myrm_Pogonomyrmex_s2	zalla_Tetramorium_s3	0
myrm_Pogonomyrmex_s2	zalla_Tetramorium_s5	0
myrm_Pogonomyrmex_s2	zalla_Tetramorium_s6	0
myrm_Pogonomyrmex_s2	zalla_Mayriella_s0	0
myrm_Pogonomyrmex_s2	zalla_Lordomyrma_s0	0
myrm_Pogonomyrmex_s2	zalla_Lophomyrmex_s0	0
myrm_Pogonomyrmex_s2	zalla_Trichomyrmex_s1	0
myrm_Pogonomyrmex_s2	zalla_Carebara_s0	0
myrm_Pogonomyrmex_s2	zalla_Cataulacus_s1	0
myrm_Pogonomyrmex_s2	zalla_Cataulacus_s2	0
myrm_Pogonomyrmex_s2	zalla_Cardiocondyla_s2	0
myrm_Pogonomyrmex_s2	zalla_Cardiocondyla_s4	0
myrm_Pogonomyrmex_s2	zalla_Cardiocondyla_s5	0
myrm_Pogonomyrmex_s2	zalla_Crematogaster_s1	0
myrm_Pogonomyrmex_s2	zalla_Crematogaster_s2	0
myrm_Pogonomyrmex_s2	zalla_Crematogaster_s3	0
myrm_Pogonomyrmex_s2	zalla_Stegomyrmex_s0	0
myrm_Pogonomyrmex_s2	zalla_Dolopomyrmex_s0	0
myrm_Pogonomyrmex_s2	zalla_Monomorium_s1	0
myrm_Pogonomyrmex_s2	zalla_Chelaner_s1	0
myrm_Pogonomyrmex_s2	zalla_Chelaner_s2	0
myrm_Pogonomyrmex_s2	zalla_Solenopsis_s2	0
myrm_Pogonomyrmex_s2	zalla_Solenopsis_s3	0
myrm_Pogonomyrmex_s2	zalla_Syllophopsis_s1	0
myrm_Pogonomyrmex_s2	zalla_Tranopelta_s0	0
myrm_Pogonomyrmex_s2	zalla_Blepharidatta_s0	0
myrm_Pogonomyrmex_s2	zalla_Allomerus_s0	0
myrm_Pogonomyrmex_s2	zalla_Daceton_s0	0
myrm_Pogonomyrmex_s2	zalla_Apterostigma_s1	0
myrm_Pogonomyrmex_s2	zalla_Myrmicocrypta_s1	0
myrm_Pogonomyrmex_s2	zalla_Cyphomyrmex_s0	0
myrm_Pogonomyrmex_s2	zalla_Mycetomoellerius_s1	0
myrm_Pogonomyrmex_s2	zalla_Mycetomoellerius_s2	0
myrm_Pogonomyrmex_s2	zalla_Paratrachymyrmex_s1	0
myrm_Pogonomyrmex_s2	zalla_Acromyrmex_s1	0
myrm_Pogonomyrmex_s2	zalla_Acromyrmex_s2	0
myrm_Pogonomyrmex_s2	zalla_Rhopalothrix_s0	0
myrm_Pogonomyrmex_s2	zalla_Basiceros_s0	0
myrm_Pogonomyrmex_s2	zalla_Pilotrochus_s0	0
myrm_Pogonomyrmex_s2	zalla_Strumigenys_s1	0
myrm_Pogonomyrmex_s2	zalla_Strumigenys_s2	0
myrm_Pogonomyrmex_s2	zalla_Strumigenys_s4	0
myrm_Pogonomyrmex_s2	zalla_Strumigenys_s5	0
myrm_Pogonomyrmex_s2	zalla_Strumigenys_s6	0
myrm_Pogonomyrmex_s2	zalla_Strumigenys_s8	0
myrm_Pogonomyrmex_s2	zalla_Strumigenys_s9	0
myrm_Pogonomyrmex_s2	zalla_Cephalotes_s2	0
myrm_Pogonomyrmex_s2	zalla_Cephalotes_s3	0
myrm_Pogonomyrmex_s2	zalla_Cephalotes_s5	0
myrm_Pogonomyrmex_s2	zalla_Cephalotes_s7	0
myrm_Pogonomyrmex_s2	zalla_Cephalotes_s9	0
myrm_Pogonomyrmex_s2	zalla_Cephalotes_s11	0
myrm_Pogonomyrmex_s2	zalla_Cephalotes_s13	0
myrm_Pogonomyrmex_s2	zalla_Cephalotes_s14	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s1	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s2	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s6	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s18	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s19	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s22	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s23	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s24	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s8	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s9	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s13	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s14	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s15	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s16	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s20	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s25	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s27	0
myrm_Pogonomyrmex_s2	zalla_Pheidole_s28	0
myrm_Adelomyrmex_s0	myrm_Monomorium_s0	0
myrm_Adelomyrmex_s0	myrm_Basiceros_s0	0
myrm_Adelomyrmex_s0	myrm_Pheidole_s1	0
myrm_Adelomyrmex_s0	myrm_Ocymyrmex_s0	0
myrm_Adelomyrmex_s0	myrm_Nesomyrmex_s0	0
myrm_Adelomyrmex_s0	myrm_Cataulacus_s0	0
myrm_Adelomyrmex_s0	myrm_Carebara_s0	0
myrm_Adelomyrmex_s0	myrm_Tetramorium_s0	0
myrm_Adelomyrmex_s0	myrm_Crematogaster_s1	0
myrm_Adelomyrmex_s0	myrm_Adlerzia_s0	0
myrm_Adelomyrmex_s0	myrm_Pristomyrmex_s0	0
myrm_Adelomyrmex_s0	myrm_Vombisidris_s0	0
myrm_Adelomyrmex_s0	myrm_Harpagoxenus_s0	0
myrm_Adelomyrmex_s0	ocym_Ocymyrmex_s1	0
myrm_Adelomyrmex_s0	phei_Pheidole_s1	0
myrm_Adelomyrmex_s0	phei_Pheidole_s2	0
myrm_Adelomyrmex_s0	phei_Pheidole_s3	0
myrm_Adelomyrmex_s0	pogo_Pogonomyrmex_s2	0
myrm_Adelomyrmex_s0	pogo_Pogonomyrmex_s3	0
myrm_Adelomyrmex_s0	pogo_Pogonomyrmex_s4	0
myrm_Adelomyrmex_s0	pogo_Pogonomyrmex_s5	0
myrm_Adelomyrmex_s0	polyr_Polyrhachis_s1	0
myrm_Adelomyrmex_s0	polyr_Polyrhachis_s2	0
myrm_Adelomyrmex_s0	polyr_Polyrhachis_s3	0
myrm_Adelomyrmex_s0	polyr_Polyrhachis_s6	0
myrm_Adelomyrmex_s0	polyr_Polyrhachis_s7	0
myrm_Adelomyrmex_s0	polyr_Polyrhachis_s5	0
myrm_Adelomyrmex_s0	pone_Leptogenys_s2	0
myrm_Adelomyrmex_s0	pone_Leptogenys_s3	0
myrm_Adelomyrmex_s0	pone_Hypoponera_s1	0
myrm_Adelomyrmex_s0	pone_Simopelta_s1	0
myrm_Adelomyrmex_s0	pseu_Tetraponera_s1	0
myrm_Adelomyrmex_s0	pseu_Tetraponera_s2	0
myrm_Adelomyrmex_s0	pseu_Tetraponera_s3	0
myrm_Adelomyrmex_s0	pseu2_Pseudomyrmex_s1	0
myrm_Adelomyrmex_s0	seco_Dilobocondyla_s0	0
myrm_Adelomyrmex_s0	seri_Sericomyrmex_s1	0
myrm_Adelomyrmex_s0	sten_Novomessor_s0	0
myrm_Adelomyrmex_s0	stru_Strumigenys_s1	0
myrm_Adelomyrmex_s0	tapi_Tapinoma_s0	0
myrm_Adelomyrmex_s0	temn_Temnothorax_s1	0
myrm_Adelomyrmex_s0	temn_Temnothorax_s2	0
myrm_Adelomyrmex_s0	temn_Temnothorax_s4	0
myrm_Adelomyrmex_s0	temn_Temnothorax_s6	0
myrm_Adelomyrmex_s0	temn_Temnothorax_s7	0
myrm_Adelomyrmex_s0	vero_Veromessor_s1	0
myrm_Adelomyrmex_s0	vero_Veromessor_s2	0
myrm_Adelomyrmex_s0	zalla_Protanilla_s0	0
myrm_Adelomyrmex_s0	zalla_Discothyrea_s0	0
myrm_Adelomyrmex_s0	zalla_Amblyopone_s0	0
myrm_Adelomyrmex_s0	zalla_Stigmatomma_s2	0
myrm_Adelomyrmex_s0	zalla_Stigmatomma_s3	0
myrm_Adelomyrmex_s0	zalla_Mystrium_s1	0
myrm_Adelomyrmex_s0	zalla_Tatuidris_s0	0
myrm_Adelomyrmex_s0	zalla_Platythyrea_s1	0
myrm_Adelomyrmex_s0	zalla_Mayaponera_s0	0
myrm_Adelomyrmex_s0	zalla_Pachycondyla_s1	0
myrm_Adelomyrmex_s0	zalla_Harpegnathos_s0	0
myrm_Adelomyrmex_s0	zalla_Myopias_s0	0
myrm_Adelomyrmex_s0	zalla_Leptogenys_s2	0
myrm_Adelomyrmex_s0	zalla_Leptogenys_s3	0
myrm_Adelomyrmex_s0	zalla_Leptogenys_s4	0
myrm_Adelomyrmex_s0	zalla_Brachyponera_s1	0
myrm_Adelomyrmex_s0	zalla_Streblognathus_s0	0
myrm_Adelomyrmex_s0	zalla_Xiphopelta_s0	0
myrm_Adelomyrmex_s0	zalla_Odontomachus_s1	0
myrm_Adelomyrmex_s0	zalla_Odontomachus_s2	0
